noise_level,seed,strategy,site_id,qwk,accuracy,macro_f1,support
0.0,42,adaptive_ordinal_harm,3,0.7154079815648895,0.5921052631578947,0.574202783800307,76
0.0,42,adaptive_ordinal_harm,4,0.7374170237795143,0.5466666666666666,0.5229260037348273,75
0.0,42,cross_site_blend_50,0,0.7313516545148626,0.4962962962962963,0.4585594439671264,270
0.0,42,cross_site_blend_50,1,0.6591304347826086,0.5111111111111111,0.49370131109261545,90
0.0,42,cross_site_blend_50,2,0.6589698046181172,0.5222222222222223,0.5097811468844703,90
0.0,42,cross_site_blend_50,3,0.700659995741963,0.5921052631578947,0.5582892416225749,76
0.0,42,cross_site_blend_50,4,0.7582872928176796,0.5066666666666667,0.4904590720833915,75
0.0,42,fedavg,0,0.7160847166571265,0.4962962962962963,0.4773302032364583,270
0.0,42,fedavg,1,0.6304728546409808,0.4888888888888889,0.4832130890447321,90
0.0,42,fedavg,2,0.7005253940455343,0.5333333333333333,0.5178953267478402,90
0.0,42,fedavg,3,0.6690885778395128,0.5921052631578947,0.5811445498945499,76
0.0,42,fedavg,4,0.708937096909289,0.52,0.5007050931188862,75
0.0,42,ordinal_harm_blend_50,0,0.735677821894498,0.5074074074074074,0.48747792788001276,270
0.0,42,ordinal_harm_blend_50,1,0.6261022927689595,0.4666666666666667,0.4520707034233537,90
0.0,42,ordinal_harm_blend_50,2,0.6828828828828828,0.5555555555555556,0.5452566947190604,90
0.0,42,ordinal_harm_blend_50,3,0.7079402099014099,0.5657894736842105,0.5423241059143696,76
0.0,42,ordinal_harm_blend_50,4,0.7468407398108627,0.56,0.5448773090708575,75
0.0,99,adaptive_ordinal_harm,0,0.5643869377695625,0.3888888888888889,0.38404722313347467,270
0.0,99,adaptive_ordinal_harm,1,0.5963963963963964,0.43333333333333335,0.4325631513866808,90
0.0,99,adaptive_ordinal_harm,2,0.5904761904761904,0.4888888888888889,0.4883241012273271,90
0.0,99,adaptive_ordinal_harm,3,0.6024136403897256,0.4605263157894737,0.4474832655267438,76
0.0,99,adaptive_ordinal_harm,4,0.49752140603875616,0.38666666666666666,0.3697299415041351,75
0.0,99,cross_site_blend_50,0,0.5479876160990712,0.37037037037037035,0.36545882317139394,270
0.0,99,cross_site_blend_50,1,0.625659050966608,0.4888888888888889,0.4905902145835405,90
0.0,99,cross_site_blend_50,2,0.6307977736549164,0.5222222222222223,0.52035553511499,90
0.0,99,cross_site_blend_50,3,0.6023255813953488,0.4868421052631579,0.4803943158290984,76
0.0,99,cross_site_blend_50,4,0.4342184671092336,0.38666666666666666,0.3667880730380731,75
0.0,99,fedavg,0,0.5807622504537204,0.4,0.3918744895529429,270
0.0,99,fedavg,1,0.6230366492146597,0.4888888888888889,0.4837828460918443,90
0.0,99,fedavg,2,0.5978062157221207,0.4777777777777778,0.4747528457205876,90
0.0,99,fedavg,3,0.616426712001275,0.4473684210526316,0.4226238576238576,76
0.0,99,fedavg,4,0.4821481262909413,0.44,0.42526730515860955,75
0.0,99,ordinal_harm_blend_50,0,0.5772357723577235,0.3888888888888889,0.3855381696064817,270
0.0,99,ordinal_harm_blend_50,1,0.6820603907637655,0.4666666666666667,0.46228511389801713,90
0.0,99,ordinal_harm_blend_50,2,0.6015180265654648,0.5111111111111111,0.5106646273637375,90
0.0,99,ordinal_harm_blend_50,3,0.6033712882339808,0.4473684210526316,0.42978327228327234,76
0.0,99,ordinal_harm_blend_50,4,0.4810497444208952,0.4,0.38243378310844584,75
0.0,123,adaptive_ordinal_harm,0,0.6482064191315293,0.48518518518518516,0.482527356448925,270
0.0,123,adaptive_ordinal_harm,1,0.776735459662289,0.4666666666666667,0.46275589154250624,90
0.0,123,adaptive_ordinal_harm,2,0.6864864864864865,0.5,0.4941809398331137,90
0.0,123,adaptive_ordinal_harm,3,0.6526421237165039,0.47368421052631576,0.4682539682539683,76
0.0,123,adaptive_ordinal_harm,4,0.6307584105028718,0.48,0.46788424051581945,75
0.0,123,cross_site_blend_50,0,0.6461538461538461,0.4740740740740741,0.4681603812208102,270
0.0,123,cross_site_blend_50,1,0.7614678899082569,0.5,0.4883597883597884,90
0.0,123,cross_site_blend_50,2,0.6748681898066784,0.5,0.48356254483441313,90
0.0,123,cross_site_blend_50,3,0.7179833169774289,0.5,0.49300771692076045,76
0.0,123,cross_site_blend_50,4,0.6099290780141844,0.41333333333333333,0.3998626147636782,75
0.0,123,fedavg,0,0.7078584283143371,0.5259259259259259,0.5152075802873821,270
0.0,123,fedavg,1,0.8043875685557587,0.4777777777777778,0.4709716900808854,90
0.0,123,fedavg,2,0.705989110707804,0.5444444444444444,0.5414518774733829,90
0.0,123,fedavg,3,0.7180469123982767,0.5263157894736842,0.5209435626102293,76
0.0,123,fedavg,4,0.6810514598852642,0.48,0.4694373401534526,75
0.0,123,ordinal_harm_blend_50,0,0.6534341524889729,0.5,0.4992229202595056,270
0.0,123,ordinal_harm_blend_50,1,0.7662337662337663,0.4777777777777778,0.47153085314004856,90
0.0,123,ordinal_harm_blend_50,2,0.6889692585895117,0.5222222222222223,0.5164365035332777,90
0.0,123,ordinal_harm_blend_50,3,0.6808155937419851,0.47368421052631576,0.47151240169388986,76
0.0,123,ordinal_harm_blend_50,4,0.656957149735195,0.48,0.47086330844112395,75
0.0,2025,adaptive_ordinal_harm,0,0.5707736389684814,0.4111111111111111,0.3977212001881927,270
0.0,2025,adaptive_ordinal_harm,1,0.47258979206049145,0.43333333333333335,0.4330953210263555,90
0.0,2025,adaptive_ordinal_harm,2,0.6309719934102141,0.5,0.467148543464333,90
0.0,2025,adaptive_ordinal_harm,3,0.7695652173913043,0.5,0.49254261573102154,76
0.0,2025,adaptive_ordinal_harm,4,0.7573919636087946,0.5066666666666667,0.46514973139014054,75
0.0,2025,cross_site_blend_50,0,0.6048632218844985,0.43333333333333335,0.4281965678406705,270
0.0,2025,cross_site_blend_50,1,0.4600389863547758,0.45555555555555555,0.44528614206384826,90
0.0,2025,cross_site_blend_50,2,0.7358490566037736,0.5111111111111111,0.48900575861111406,90
0.0,2025,cross_site_blend_50,3,0.6806167400881058,0.4605263157894737,0.45157088122605366,76
0.0,2025,cross_site_blend_50,4,0.7526937556796054,0.52,0.48528543328455614,75
0.0,2025,fedavg,0,0.5934387814879906,0.42592592592592593,0.4123422045881731,270
0.0,2025,fedavg,1,0.38966202783300197,0.4222222222222222,0.4159507159507159,90
