dataset,representation,representation_family,fold,neural_seed,confounding_seed,confounding_strength,balanced_accuracy,macro_f1,weighted_f1,n_test,n_test_errors,max_scanner_error_share,recall_Bone,recall_Dermis,recall_Epidermis,recall_Inflamm/Necrosis,recall_SCC,recall_Subcutis,error_rate_cs2,error_rate_gt450,error_rate_nz20,error_rate_nz210,error_rate_p1000,recall_Cartilage
caninescc,pca_removal_k1,pca_removal,3,,2005,mild,0.4101790883781214,0.36716472274069006,0.4422255195225457,780,435,0.20229885057471264,0.4222222222222222,0.15,0.7371428571428571,0.18571428571428572,0.3424657534246575,0.6235294117647059,0.5512820512820513,0.5641025641025641,0.5641025641025641,0.5448717948717948,0.5641025641025641,
caninescc,pca_removal_k1,pca_removal,3,,2001,moderate,0.3772172659017945,0.3292362611828099,0.38789895242983297,780,476,0.19957983193277312,0.4666666666666667,0.075,0.6514285714285715,0.21428571428571427,0.27945205479452057,0.5764705882352941,0.5833333333333334,0.6153846153846154,0.6410256410256411,0.6025641025641025,0.6089743589743589,
caninescc,pca_removal_k1,pca_removal,3,,2002,moderate,0.3686589795735646,0.32479750218183034,0.41011103939572363,780,462,0.22943722943722944,0.26666666666666666,0.15,0.68,0.18571428571428572,0.3178082191780822,0.611764705882353,0.6025641025641025,0.5961538461538461,0.5641025641025641,0.5192307692307693,0.6794871794871795,
caninescc,pca_removal_k1,pca_removal,3,,2003,moderate,0.3598619158470085,0.3082755047038666,0.37031664246343765,780,490,0.19183673469387755,0.4888888888888889,0.075,0.6457142857142857,0.15714285714285714,0.26301369863013696,0.5294117647058824,0.6346153846153846,0.6858974358974359,0.6217948717948718,0.5961538461538461,0.6025641025641025,
caninescc,pca_removal_k1,pca_removal,3,,2004,moderate,0.3863368208775138,0.3396827769089154,0.3929407123554796,780,472,0.19915254237288135,0.4888888888888889,0.05,0.6742857142857143,0.2571428571428571,0.27123287671232876,0.5764705882352941,0.6346153846153846,0.5961538461538461,0.6089743589743589,0.5833333333333334,0.6025641025641025,
caninescc,pca_removal_k1,pca_removal,3,,2005,moderate,0.39563674328178755,0.3365350488390928,0.3783829358994524,780,473,0.19661733615221988,0.4666666666666667,0.075,0.7314285714285714,0.2,0.23013698630136986,0.6705882352941176,0.5576923076923077,0.6217948717948718,0.6602564102564102,0.5961538461538461,0.5961538461538461,
caninescc,pca_removal_k1,pca_removal,3,,2001,severe,0.4169128199224896,0.36706904311449545,0.44138252331998895,780,441,0.25396825396825395,0.6,0.15,0.6114285714285714,0.2,0.37534246575342467,0.5647058823529412,0.47435897435897434,0.48717948717948717,0.6089743589743589,0.5384615384615384,0.717948717948718,
caninescc,pca_removal_k1,pca_removal,3,,2002,severe,0.35130477000541466,0.3010651980920719,0.3641461534867246,780,499,0.19238476953907815,0.3111111111111111,0.175,0.6514285714285715,0.21428571428571427,0.23835616438356164,0.5176470588235295,0.7307692307692307,0.75,0.5705128205128205,0.532051282051282,0.6153846153846154,
caninescc,pca_removal_k1,pca_removal,3,,2003,severe,0.4249788636915954,0.37143978754217394,0.40899004395075916,780,453,0.2163355408388521,0.4666666666666667,0.125,0.7485714285714286,0.32857142857142857,0.25753424657534246,0.6235294117647059,0.6474358974358975,0.6282051282051282,0.5256410256410257,0.47435897435897434,0.6282051282051282,
caninescc,pca_removal_k1,pca_removal,3,,2004,severe,0.3411110897936039,0.3103215857697876,0.3790229683718786,780,492,0.21951219512195122,0.3111111111111111,0.15,0.56,0.2571428571428571,0.3095890410958904,0.4588235294117647,0.5448717948717948,0.6602564102564102,0.6474358974358975,0.6089743589743589,0.6923076923076923,
caninescc,pca_removal_k1,pca_removal,3,,2005,severe,0.4004208822037186,0.3566187285433971,0.4185075670360238,780,454,0.18502202643171806,0.5111111111111111,0.125,0.6628571428571428,0.2571428571428571,0.3287671232876712,0.5176470588235295,0.5064102564102564,0.5641025641025641,0.6346153846153846,0.6666666666666666,0.5384615384615384,
caninescc,pca_removal_k1,pca_removal,4,,2001,mild,0.3539354425552848,0.31642437809104473,0.38997658142882313,855,517,0.195357833655706,0.37142857142857144,0.11333333333333333,0.5052631578947369,0.6888888888888889,0.4146341463414634,0.384,0.6374269005847953,0.6023391812865497,0.5906432748538012,0.6023391812865497,0.5906432748538012,0.0
caninescc,pca_removal_k1,pca_removal,4,,2002,mild,0.34989273415827604,0.322976047805957,0.40421138054702094,855,506,0.20355731225296442,0.37142857142857144,0.13333333333333333,0.5228070175438596,0.5777777777777777,0.44390243902439025,0.4,0.6023391812865497,0.6374269005847953,0.5380116959064327,0.5789473684210527,0.6023391812865497,0.0
caninescc,pca_removal_k1,pca_removal,4,,2003,mild,0.3865284698389411,0.3562192554503923,0.45486698201759224,855,463,0.19438444924406048,0.37142857142857144,0.22,0.6280701754385964,0.6444444444444445,0.4097560975609756,0.432,0.5730994152046783,0.52046783625731,0.5321637426900585,0.5555555555555556,0.5263157894736842,0.0
caninescc,pca_removal_k1,pca_removal,4,,2004,mild,0.35372116702907086,0.3132595910611543,0.408289466225635,855,511,0.1898238747553816,0.37142857142857144,0.17333333333333334,0.5649122807017544,0.6666666666666666,0.33170731707317075,0.368,0.6140350877192983,0.5789473684210527,0.6257309941520468,0.6023391812865497,0.5672514619883041,0.0
caninescc,pca_removal_k1,pca_removal,4,,2005,mild,0.3785316135868126,0.33701839071286877,0.4254804155343195,855,490,0.19387755102040816,0.4,0.18,0.49122807017543857,0.6444444444444445,0.47804878048780486,0.456,0.5789473684210527,0.5789473684210527,0.5614035087719298,0.5906432748538012,0.5555555555555556,0.0
caninescc,pca_removal_k1,pca_removal,4,,2001,moderate,0.3491191276681832,0.3064803068362826,0.3958350155301441,855,507,0.1992110453648915,0.34285714285714286,0.06,0.5543859649122806,0.6444444444444445,0.43414634146341463,0.408,0.6257309941520468,0.5906432748538012,0.5730994152046783,0.5847953216374269,0.5906432748538012,0.0
caninescc,pca_removal_k1,pca_removal,4,,2002,moderate,0.3476229016210678,0.3212220024412141,0.42112353252404183,855,489,0.17791411042944785,0.3142857142857143,0.12,0.5929824561403508,0.5555555555555556,0.4585365853658537,0.392,0.5906432748538012,0.6081871345029239,0.5672514619883041,0.5847953216374269,0.5087719298245614,0.0
caninescc,pca_removal_k1,pca_removal,4,,2003,moderate,0.3791711799824765,0.3457803019820772,0.4328074246036799,855,487,0.1806981519507187,0.4,0.25333333333333335,0.49122807017543857,0.6222222222222222,0.4634146341463415,0.424,0.6608187134502924,0.6023391812865497,0.5321637426900585,0.5380116959064327,0.5146198830409356,0.0
caninescc,pca_removal_k1,pca_removal,4,,2004,moderate,0.3358265931961145,0.31292790099771167,0.4071813141547127,855,511,0.18590998043052837,0.37142857142857144,0.18,0.5473684210526316,0.5111111111111111,0.40487804878048783,0.336,0.6081871345029239,0.6198830409356725,0.631578947368421,0.5730994152046783,0.5555555555555556,0.0
caninescc,pca_removal_k1,pca_removal,4,,2005,moderate,0.32656057099776153,0.2992366672817454,0.40025734961753995,855,517,0.18181818181818182,0.3142857142857143,0.19333333333333333,0.5263157894736842,0.5111111111111111,0.40487804878048783,0.336,0.6666666666666666,0.672514619883041,0.543859649122807,0.5906432748538012,0.5497076023391813,0.0
caninescc,pca_removal_k1,pca_removal,4,,2001,severe,0.3639095415658775,0.3404567648100291,0.42245765244311345,855,494,0.19838056680161945,0.45714285714285713,0.2,0.5649122807017544,0.5555555555555556,0.4097560975609756,0.36,0.6023391812865497,0.5964912280701754,0.5321637426900585,0.5847953216374269,0.5730994152046783,0.0
caninescc,pca_removal_k1,pca_removal,4,,2002,severe,0.31370187373194897,0.2804321946736393,0.3721251378013954,855,526,0.20342205323193915,0.2857142857142857,0.14,0.5684210526315789,0.5777777777777777,0.4,0.224,0.6374269005847953,0.5847953216374269,0.5906432748538012,0.6374269005847953,0.6257309941520468,0.0
caninescc,pca_removal_k1,pca_removal,4,,2003,severe,0.3570342930496974,0.32395850780185603,0.4224997243953065,855,496,0.1935483870967742,0.4,0.23333333333333334,0.512280701754386,0.5333333333333333,0.4682926829268293,0.352,0.5964912280701754,0.6257309941520468,0.5321637426900585,0.5847953216374269,0.5614035087719298,0.0
caninescc,pca_removal_k1,pca_removal,4,,2004,severe,0.341272146684947,0.32011587437296724,0.411346983420822,855,507,0.1854043392504931,0.3142857142857143,0.24666666666666667,0.45964912280701753,0.4888888888888889,0.4634146341463415,0.416,0.6374269005847953,0.6081871345029239,0.6140350877192983,0.5555555555555556,0.5497076023391813,0.0
caninescc,pca_removal_k1,pca_removal,4,,2005,severe,0.371386934234541,0.32231887182800906,0.4077030671797395,855,501,0.20359281437125748,0.45714285714285713,0.14666666666666667,0.5368421052631579,0.6666666666666666,0.424390243902439,0.368,0.6081871345029239,0.6198830409356725,0.5263157894736842,0.5789473684210527,0.5964912280701754,0.0
caninescc,pca_removal_k16,pca_removal,0,,2001,mild,0.28789572529331714,0.24644440552647265,0.28129010420437184,720,505,0.20594059405940593,0.1111111111111111,0.06315789473684211,0.50625,0.15,0.23018867924528302,0.6666666666666666,0.6736111111111112,0.7291666666666666,0.7083333333333334,0.6736111111111112,0.7222222222222222,
caninescc,pca_removal_k16,pca_removal,0,,2002,mild,0.263984630733017,0.22282399629400218,0.26503874272075606,720,518,0.20270270270270271,0.1111111111111111,0.05263157894736842,0.49375,0.1,0.22641509433962265,0.6,0.6597222222222222,0.7361111111111112,0.7361111111111112,0.7361111111111112,0.7291666666666666,
caninescc,pca_removal_k16,pca_removal,0,,2003,mild,0.3032997259921291,0.24792854468754644,0.2770781365365008,720,499,0.1903807615230461,0.08888888888888889,0.06315789473684211,0.6125,0.175,0.17358490566037735,0.7066666666666667,0.6736111111111112,0.7222222222222222,0.7013888888888888,0.7083333333333334,0.6597222222222222,
caninescc,pca_removal_k16,pca_removal,0,,2004,mild,0.25820966199566,0.2063437697940266,0.25899260675592434,720,509,0.19646365422396855,0.022222222222222223,0.010526315789473684,0.575,0.1,0.24150943396226415,0.6,0.6666666666666666,0.7222222222222222,0.7222222222222222,0.7291666666666666,0.6944444444444444,
caninescc,pca_removal_k16,pca_removal,0,,2005,mild,0.22948237338629593,0.18548525913970723,0.23803085764881057,720,534,0.20037453183520598,0.0,0.010526315789473684,0.475,0.1125,0.2188679245283019,0.56,0.7083333333333334,0.7638888888888888,0.7291666666666666,0.7638888888888888,0.7430555555555556,
caninescc,pca_removal_k16,pca_removal,0,,2001,moderate,0.24520739085659646,0.19798610198305208,0.24314832228044195,720,529,0.18525519848771266,0.044444444444444446,0.010526315789473684,0.5,0.1125,0.2037735849056604,0.6,0.7222222222222222,0.75,0.7638888888888888,0.7569444444444444,0.6805555555555556,
caninescc,pca_removal_k16,pca_removal,0,,2002,moderate,0.26237074276361766,0.21263499104576514,0.25381678156175463,720,521,0.19385796545105566,0.022222222222222223,0.06315789473684211,0.45625,0.1375,0.21509433962264152,0.68,0.7222222222222222,0.7569444444444444,0.7361111111111112,0.7013888888888888,0.7013888888888888,
caninescc,pca_removal_k16,pca_removal,0,,2003,moderate,0.2591485527235279,0.21392184548414783,0.23622616192851276,720,533,0.2045028142589118,0.1111111111111111,0.031578947368421054,0.3625,0.1375,0.2188679245283019,0.6933333333333334,0.6875,0.7916666666666666,0.7083333333333334,0.7569444444444444,0.7569444444444444,
caninescc,pca_removal_k16,pca_removal,0,,2004,moderate,0.27501034425686854,0.2232277602012732,0.2628480013674321,720,515,0.20388349514563106,0.06666666666666667,0.021052631578947368,0.425,0.1625,0.24150943396226415,0.7333333333333333,0.6666666666666666,0.7638888888888888,0.6944444444444444,0.7222222222222222,0.7291666666666666,
caninescc,pca_removal_k16,pca_removal,0,,2005,moderate,0.2489235536430174,0.21771814482578314,0.2587040890235102,720,525,0.21142857142857144,0.08888888888888889,0.042105263157894736,0.525,0.15,0.20754716981132076,0.48,0.7083333333333334,0.7083333333333334,0.7222222222222222,0.7361111111111112,0.7708333333333334,
caninescc,pca_removal_k16,pca_removal,0,,2001,severe,0.18561431093456915,0.16699485377707401,0.21394252153120863,720,567,0.20987654320987653,0.06666666666666667,0.031578947368421054,0.375,0.05,0.2037735849056604,0.38666666666666666,0.7708333333333334,0.7569444444444444,0.7638888888888888,0.8194444444444444,0.8263888888888888,
caninescc,pca_removal_k16,pca_removal,0,,2002,severe,0.26284280867262494,0.2242179373459163,0.2347742504131076,720,538,0.19516728624535315,0.2,0.07368421052631578,0.48125,0.1625,0.13962264150943396,0.52,0.7083333333333334,0.75,0.7638888888888888,0.7847222222222222,0.7291666666666666,
caninescc,pca_removal_k16,pca_removal,0,,2003,severe,0.2707419130898525,0.22109273522116699,0.2380229283738359,720,534,0.18164794007490637,0.1111111111111111,0.021052631578947368,0.40625,0.2,0.1660377358490566,0.72,0.7430555555555556,0.7638888888888888,0.7708333333333334,0.7569444444444444,0.6736111111111112,
caninescc,pca_removal_k16,pca_removal,0,,2004,severe,0.2202823062635625,0.18855052510116624,0.24493789767466698,720,537,0.21601489757914338,0.022222222222222223,0.042105263157894736,0.43125,0.0875,0.24528301886792453,0.49333333333333335,0.6666666666666666,0.7847222222222222,0.7638888888888888,0.7083333333333334,0.8055555555555556,
caninescc,pca_removal_k16,pca_removal,0,,2005,severe,0.2325837195189231,0.20355426493092302,0.24580641618697502,720,539,0.19666048237476808,0.13333333333333333,0.021052631578947368,0.3875,0.075,0.24528301886792453,0.5333333333333333,0.7361111111111112,0.7222222222222222,0.7638888888888888,0.7847222222222222,0.7361111111111112,
caninescc,pca_removal_k16,pca_removal,1,,2001,mild,0.2936821048053925,0.2922684202534469,0.36200169822729217,945,607,0.21746293245469522,0.08,0.136,0.43561643835616437,0.37142857142857144,0.4057142857142857,0.3333333333333333,0.5873015873015873,0.6613756613756614,0.6507936507936508,0.6137566137566137,0.6984126984126984,
caninescc,pca_removal_k16,pca_removal,1,,2002,mild,0.319765601217656,0.30651472703583454,0.36062976788735174,945,611,0.2127659574468085,0.24,0.128,0.3972602739726027,0.38095238095238093,0.44571428571428573,0.32666666666666666,0.6455026455026455,0.6349206349206349,0.6243386243386243,0.6402116402116402,0.6878306878306878,
caninescc,pca_removal_k16,pca_removal,1,,2003,mild,0.3267740813220265,0.3129650458969877,0.37249570862465603,945,590,0.20677966101694914,0.2,0.096,0.40273972602739727,0.24761904761904763,0.5142857142857142,0.5,0.6402116402116402,0.5873015873015873,0.5978835978835979,0.6507936507936508,0.6455026455026455,
caninescc,pca_removal_k16,pca_removal,1,,2004,mild,0.3073024570558817,0.30946231604766244,0.3979993229035739,945,566,0.19257950530035337,0.04,0.096,0.5287671232876713,0.3523809523809524,0.48,0.3466666666666667,0.6243386243386243,0.5925925925925926,0.656084656084656,0.544973544973545,0.5767195767195767,
caninescc,pca_removal_k16,pca_removal,1,,2005,mild,0.29457577734290064,0.2908945171934744,0.3740971636513363,945,594,0.2239057239057239,0.04,0.056,0.4438356164383562,0.34285714285714286,0.49142857142857144,0.3933333333333333,0.6084656084656085,0.5502645502645502,0.6772486772486772,0.6031746031746031,0.7037037037037037,
caninescc,pca_removal_k16,pca_removal,1,,2001,moderate,0.30848097412480974,0.3081868862193691,0.36688016346884805,945,602,0.19435215946843853,0.12,0.136,0.40821917808219177,0.3619047619047619,0.49142857142857144,0.3333333333333333,0.6666666666666666,0.6507936507936508,0.6296296296296297,0.6190476190476191,0.6190476190476191,
caninescc,pca_removal_k16,pca_removal,1,,2002,moderate,0.28184822787562513,0.2700192666856491,0.3521555767806496,945,606,0.19966996699669967,0.08,0.0,0.4301369863013699,0.23809523809523808,0.5428571428571428,0.4,0.6507936507936508,0.6137566137566137,0.671957671957672,0.6296296296296297,0.6402116402116402,
caninescc,pca_removal_k16,pca_removal,1,,2003,moderate,0.2802130898021309,0.27564781447550657,0.32410688170096646,945,641,0.20436817472698907,0.12,0.08,0.34794520547945207,0.3619047619047619,0.4114285714285714,0.36,0.7037037037037037,0.7142857142857143,0.6455026455026455,0.6349206349206349,0.6931216931216931,
caninescc,pca_removal_k16,pca_removal,1,,2004,moderate,0.27312894107414654,0.26524015626259584,0.3298852393791694,945,632,0.20727848101265822,0.0,0.12,0.33972602739726027,0.34285714285714286,0.5028571428571429,0.3333333333333333,0.656084656084656,0.671957671957672,0.6455026455026455,0.6772486772486772,0.6931216931216931,
caninescc,pca_removal_k16,pca_removal,1,,2005,moderate,0.2756534029136769,0.2637976345545077,0.3308276992398501,945,633,0.20853080568720378,0.16,0.08,0.3863013698630137,0.21904761904761905,0.5085714285714286,0.3,0.7037037037037037,0.6772486772486772,0.6243386243386243,0.6455026455026455,0.6984126984126984,
caninescc,pca_removal_k16,pca_removal,1,,2001,severe,0.29385518590998044,0.29423264411504896,0.3859537636151026,945,585,0.2341880341880342,0.0,0.12,0.4602739726027397,0.3047619047619048,0.5314285714285715,0.3466666666666667,0.544973544973545,0.6507936507936508,0.6296296296296297,0.544973544973545,0.7248677248677249,
caninescc,pca_removal_k16,pca_removal,1,,2002,severe,0.28966731898238746,0.2806958004285,0.35715571367229876,945,607,0.23064250411861614,0.08,0.12,0.4465753424657534,0.3904761904761905,0.4742857142857143,0.22666666666666666,0.582010582010582,0.6455026455026455,0.6402116402116402,0.6031746031746031,0.7407407407407407,
caninescc,pca_removal_k16,pca_removal,1,,2003,severe,0.25699151989562946,0.2508692196093939,0.32621023756025863,945,641,0.1809672386895476,0.08,0.096,0.39452054794520547,0.24761904761904763,0.45714285714285713,0.26666666666666666,0.7195767195767195,0.746031746031746,0.5978835978835979,0.7142857142857143,0.6137566137566137,
caninescc,pca_removal_k16,pca_removal,1,,2004,severe,0.3142896281800391,0.31301970107786464,0.3873598125377284,945,578,0.20242214532871972,0.12,0.152,0.4794520547945205,0.2571428571428571,0.45714285714285713,0.42,0.5608465608465608,0.656084656084656,0.6296296296296297,0.5925925925925926,0.6190476190476191,
caninescc,pca_removal_k16,pca_removal,1,,2005,severe,0.2982857142857143,0.29525220282899495,0.36201863123606215,945,609,0.19376026272577998,0.12,0.144,0.4,0.24761904761904763,0.4514285714285714,0.4266666666666667,0.6666666666666666,0.6666666666666666,0.5767195767195767,0.6878306878306878,0.6243386243386243,
caninescc,pca_removal_k16,pca_removal,2,,2001,mild,0.4293006993006993,0.43015438524243005,0.4229134180365586,725,414,0.2028985507246377,0.5111111111111111,0.2222222222222222,0.5227272727272727,0.29,0.38974358974358975,0.64,0.6,0.6,0.5310344827586206,0.5448275862068965,0.5793103448275863,
caninescc,pca_removal_k16,pca_removal,2,,2002,mild,0.4285236985236985,0.42721457835164084,0.41407533918717554,725,418,0.20574162679425836,0.4,0.26666666666666666,0.509090909090909,0.26,0.3487179487179487,0.7866666666666666,0.5862068965517241,0.6,0.5310344827586206,0.5724137931034483,0.593103448275862,
caninescc,pca_removal_k16,pca_removal,2,,2003,mild,0.4012626262626262,0.40683206603174965,0.3865702075670895,725,440,0.20227272727272727,0.5333333333333333,0.16666666666666666,0.4909090909090909,0.27,0.3333333333333333,0.6133333333333333,0.6206896551724138,0.5862068965517241,0.5724137931034483,0.6413793103448275,0.6137931034482759,
caninescc,pca_removal_k16,pca_removal,2,,2004,mild,0.40307692307692305,0.4040767772182032,0.39747898241090296,725,431,0.1925754060324826,0.37777777777777777,0.12222222222222222,0.5,0.36,0.3384615384615385,0.72,0.6551724137931034,0.593103448275862,0.5517241379310345,0.6,0.5724137931034483,
caninescc,pca_removal_k16,pca_removal,2,,2005,mild,0.40667443667443665,0.39816988207288717,0.3853928419665226,725,440,0.20909090909090908,0.4666666666666667,0.26666666666666666,0.4636363636363636,0.24,0.3230769230769231,0.68,0.6068965517241379,0.6137931034482759,0.593103448275862,0.5862068965517241,0.6344827586206897,
caninescc,pca_removal_k16,pca_removal,2,,2001,moderate,0.38779331779331777,0.38058441262047155,0.37327159247755565,725,448,0.203125,0.4444444444444444,0.15555555555555556,0.42727272727272725,0.24,0.37948717948717947,0.68,0.6620689655172414,0.6206896551724138,0.593103448275862,0.5862068965517241,0.6275862068965518,
caninescc,pca_removal_k16,pca_removal,2,,2002,moderate,0.3796296296296296,0.3775434489754959,0.3913923552783242,725,433,0.20554272517321015,0.3333333333333333,0.1111111111111111,0.5,0.36,0.4,0.5733333333333334,0.6551724137931034,0.6,0.5448275862068965,0.5724137931034483,0.6137931034482759,
caninescc,pca_removal_k16,pca_removal,2,,2003,moderate,0.37879435379435383,0.3699880353637945,0.3689897346418084,725,454,0.1960352422907489,0.4222222222222222,0.25555555555555554,0.4090909090909091,0.23,0.36923076923076925,0.5866666666666667,0.6482758620689655,0.6275862068965518,0.593103448275862,0.6482758620689655,0.6137931034482759,
caninescc,pca_removal_k16,pca_removal,2,,2004,moderate,0.42057757057757056,0.4312605431855954,0.40721405630511087,725,428,0.19626168224299065,0.4444444444444444,0.2,0.4636363636363636,0.36,0.3487179487179487,0.7066666666666667,0.6482758620689655,0.6206896551724138,0.5310344827586206,0.5724137931034483,0.5793103448275863,
caninescc,pca_removal_k16,pca_removal,2,,2005,moderate,0.3697681947681947,0.3747720094482104,0.3627252418443429,725,460,0.21304347826086956,0.4,0.25555555555555554,0.36818181818181817,0.24,0.39487179487179486,0.56,0.6620689655172414,0.6137931034482759,0.6137931034482759,0.6068965517241379,0.6758620689655173,
caninescc,pca_removal_k16,pca_removal,2,,2001,severe,0.43561512561512566,0.42433980111901065,0.40612060514781956,725,430,0.19767441860465115,0.5555555555555556,0.4666666666666667,0.35454545454545455,0.32,0.41025641025641024,0.5066666666666667,0.6206896551724138,0.5379310344827586,0.5862068965517241,0.6344827586206897,0.5862068965517241,
caninescc,pca_removal_k16,pca_removal,2,,2002,severe,0.388010878010878,0.3923923808536576,0.38811728973123355,725,440,0.20681818181818182,0.3111111111111111,0.28888888888888886,0.4590909090909091,0.23,0.358974358974359,0.68,0.6413793103448275,0.593103448275862,0.5862068965517241,0.5862068965517241,0.6275862068965518,
caninescc,pca_removal_k16,pca_removal,2,,2003,severe,0.40944703444703445,0.4124317299967095,0.4041463402131359,725,429,0.20745920745920746,0.37777777777777777,0.4,0.5045454545454545,0.28,0.3076923076923077,0.5866666666666667,0.6482758620689655,0.5724137931034483,0.5379310344827586,0.5862068965517241,0.6137931034482759,
caninescc,pca_removal_k16,pca_removal,2,,2004,severe,0.3705918155918156,0.3774675973282793,0.3587706523137781,725,464,0.1961206896551724,0.4444444444444444,0.34444444444444444,0.41363636363636364,0.22,0.3076923076923077,0.49333333333333335,0.6551724137931034,0.6206896551724138,0.6137931034482759,0.6827586206896552,0.6275862068965518,
caninescc,pca_removal_k16,pca_removal,2,,2005,severe,0.38106190106190113,0.3793490688643258,0.37530582130915335,725,449,0.21603563474387527,0.3111111111111111,0.2111111111111111,0.36363636363636365,0.3,0.4205128205128205,0.68,0.6413793103448275,0.5793103448275863,0.6137931034482759,0.593103448275862,0.6689655172413793,
caninescc,pca_removal_k16,pca_removal,3,,2001,mild,0.3467033967315998,0.33777258559155904,0.403786896670338,780,485,0.22268041237113403,0.4222222222222222,0.15,0.44,0.24285714285714285,0.3780821917808219,0.4470588235294118,0.6089743589743589,0.6153846153846154,0.6410256410256411,0.5512820512820513,0.6923076923076923,
caninescc,pca_removal_k16,pca_removal,3,,2002,mild,0.32439420973869,0.29916325548476763,0.3244371540900996,780,535,0.2130841121495327,0.4,0.125,0.4,0.2571428571428571,0.2465753424657534,0.5176470588235295,0.6602564102564102,0.6923076923076923,0.6730769230769231,0.6730769230769231,0.7307692307692307,
caninescc,pca_removal_k16,pca_removal,3,,2003,mild,0.3475459285692968,0.3271341939339472,0.3627083547123188,780,506,0.20948616600790515,0.4444444444444444,0.1,0.45714285714285713,0.22857142857142856,0.29041095890410956,0.5647058823529412,0.6217948717948718,0.6538461538461539,0.6282051282051282,0.6602564102564102,0.6794871794871795,
caninescc,pca_removal_k16,pca_removal,3,,2004,mild,0.3319475354829908,0.3032221663712063,0.34674693330889744,780,519,0.20423892100192678,0.4222222222222222,0.175,0.37142857142857144,0.24285714285714285,0.3095890410958904,0.47058823529411764,0.6858974358974359,0.6858974358974359,0.6538461538461539,0.6217948717948718,0.6794871794871795,
caninescc,pca_removal_k16,pca_removal,3,,2005,mild,0.3470890197783832,0.33480749481396793,0.3936261487992244,780,479,0.2045929018789144,0.4444444444444444,0.075,0.5085714285714286,0.22857142857142856,0.36712328767123287,0.4588235294117647,0.6217948717948718,0.6602564102564102,0.5769230769230769,0.5833333333333334,0.6282051282051282,
caninescc,pca_removal_k16,pca_removal,3,,2001,moderate,0.29691081607681125,0.2850250468214526,0.3253243969819125,780,537,0.2122905027932961,0.37777777777777777,0.05,0.38285714285714284,0.2,0.27671232876712326,0.49411764705882355,0.6538461538461539,0.7115384615384616,0.6666666666666666,0.6794871794871795,0.7307692307692307,
caninescc,pca_removal_k16,pca_removal,3,,2002,moderate,0.3347677564176356,0.3173981301512086,0.36901939995192146,780,504,0.21626984126984128,0.4,0.075,0.4342857142857143,0.22857142857142856,0.3178082191780822,0.5529411764705883,0.6538461538461539,0.6794871794871795,0.6217948717948718,0.5769230769230769,0.6987179487179487,
caninescc,pca_removal_k16,pca_removal,3,,2003,moderate,0.31564269086630087,0.29994291033492554,0.31595090561982575,780,543,0.19152854511970535,0.4666666666666667,0.125,0.36,0.22857142857142856,0.2547945205479452,0.4588235294117647,0.7243589743589743,0.7435897435897436,0.6858974358974359,0.6602564102564102,0.6666666666666666,
caninescc,pca_removal_k16,pca_removal,3,,2004,moderate,0.3393455205522087,0.3340144112813092,0.37650822127416766,780,499,0.21442885771543085,0.5111111111111111,0.075,0.41714285714285715,0.21428571428571427,0.34794520547945207,0.47058823529411764,0.6666666666666666,0.6346153846153846,0.6538461538461539,0.5576923076923077,0.6858974358974359,
caninescc,pca_removal_k16,pca_removal,3,,2005,moderate,0.37050154765102383,0.3448135128297615,0.3560573484863006,780,507,0.20118343195266272,0.5333333333333333,0.125,0.52,0.2714285714285714,0.24383561643835616,0.5294117647058824,0.6217948717948718,0.6923076923076923,0.6666666666666666,0.6153846153846154,0.6538461538461539,
caninescc,pca_removal_k16,pca_removal,3,,2001,severe,0.3478658190825798,0.3275630466278774,0.3976433347734989,780,483,0.23809523809523808,0.5111111111111111,0.1,0.4057142857142857,0.21428571428571427,0.3972602739726027,0.4588235294117647,0.5576923076923077,0.6025641025641025,0.6217948717948718,0.5769230769230769,0.7371794871794872,
caninescc,pca_removal_k16,pca_removal,3,,2002,severe,0.30337892082251466,0.27411988057755915,0.3126228937268846,780,550,0.19636363636363635,0.35555555555555557,0.175,0.35428571428571426,0.18571428571428572,0.24383561643835616,0.5058823529411764,0.7884615384615384,0.7756410256410257,0.6666666666666666,0.6025641025641025,0.6923076923076923,
caninescc,pca_removal_k16,pca_removal,3,,2003,severe,0.33827760936947077,0.30768015092993645,0.3369976308791787,780,520,0.2173076923076923,0.37777777777777777,0.15,0.42857142857142855,0.24285714285714285,0.26575342465753427,0.5647058823529412,0.717948717948718,0.6602564102564102,0.6346153846153846,0.5961538461538461,0.7243589743589743,
caninescc,pca_removal_k16,pca_removal,3,,2004,severe,0.2921178943419072,0.2726430431592938,0.34690065831928896,780,519,0.21772639691714837,0.24444444444444444,0.1,0.4114285714285714,0.18571428571428572,0.3287671232876712,0.4823529411764706,0.6153846153846154,0.6858974358974359,0.6666666666666666,0.6346153846153846,0.7243589743589743,
caninescc,pca_removal_k16,pca_removal,3,,2005,severe,0.2700619913109841,0.25965723287948744,0.3230559651056113,780,539,0.20593692022263452,0.35555555555555557,0.1,0.3942857142857143,0.11428571428571428,0.3150684931506849,0.3411764705882353,0.5769230769230769,0.7051282051282052,0.7371794871794872,0.7243589743589743,0.7115384615384616,
