swap_type,bio_abs_idx,acq_abs_idx,bio_scanner,bio_category,acq_scanner,acq_category,bio_space_category_purity_k1,bio_space_scanner_purity_k1,acq_space_category_purity_k1,acq_space_scanner_purity_k1,bio_space_category_purity_k5,bio_space_scanner_purity_k5,acq_space_category_purity_k5,acq_space_scanner_purity_k5,bio_space_category_purity_k10,bio_space_scanner_purity_k10,acq_space_category_purity_k10,acq_space_scanner_purity_k10,variant,acquisition_dim,cross_covariance_weight,source,fold,seed,n_test_samples,n_test_regions,n_categories,n_scanners
A_same_sample_diff_scanner,1096,1099,gt450,Dermis,p1000,Dermis,0.0,1.0,0.0,1.0,0.2,0.4,0.0,1.0,0.3,0.2,0.1,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1070,1072,cs2,Inflamm/Necrosis,nz20,Inflamm/Necrosis,1.0,0.0,1.0,0.0,0.8,0.2,0.2,0.6,0.4,0.2,0.3,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1095,1097,cs2,Dermis,nz20,Dermis,1.0,1.0,0.0,1.0,0.6,0.4,0.0,0.8,0.5,0.2,0.1,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,3995,3997,cs2,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,1.0,0.4,0.8,1.0,1.0,0.2,0.5,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,348,349,nz210,Bone,p1000,Bone,1.0,1.0,1.0,0.0,1.0,0.2,0.6,0.8,0.8,0.2,0.3,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1460,1461,cs2,Bone,gt450,Bone,1.0,0.0,0.0,0.0,0.8,0.0,0.2,0.6,0.7,0.1,0.1,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,705,708,cs2,SCC,nz210,SCC,1.0,1.0,1.0,1.0,0.4,0.4,0.6,1.0,0.5,0.2,0.6,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1017,1019,nz20,Epidermis,p1000,Epidermis,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.7,0.3,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2885,2889,cs2,SCC,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,0.9,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2918,2919,nz210,Dermis,p1000,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2,0.6,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2860,2863,cs2,SCC,nz210,SCC,1.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,0.7,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2831,2832,gt450,SCC,nz20,SCC,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.3,1.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1460,1462,cs2,Bone,nz20,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.7,0.1,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2931,2933,gt450,Dermis,nz210,Dermis,1.0,0.0,1.0,1.0,1.0,0.2,1.0,0.8,1.0,0.2,1.0,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1107,1109,nz20,SCC,p1000,SCC,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,1.0,0.2,0.1,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,711,712,gt450,Inflamm/Necrosis,nz20,Inflamm/Necrosis,0.0,1.0,1.0,1.0,0.4,0.2,0.6,0.4,0.4,0.1,0.3,0.3,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1447,1449,nz20,Bone,p1000,Bone,1.0,0.0,1.0,0.0,0.8,0.2,0.2,0.6,0.4,0.3,0.1,0.3,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2891,2894,gt450,SCC,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.8,1.0,1.0,0.2,0.9,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2900,2903,cs2,SCC,nz210,SCC,1.0,0.0,1.0,1.0,0.8,0.2,1.0,0.8,0.6,0.3,0.9,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1001,1003,gt450,Dermis,nz210,Dermis,1.0,0.0,1.0,1.0,0.8,0.2,0.2,1.0,0.6,0.3,0.2,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,685,686,cs2,Dermis,gt450,Dermis,1.0,1.0,1.0,1.0,0.6,0.4,0.4,0.8,0.5,0.2,0.3,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,343,344,nz210,Bone,p1000,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.8,0.4,1.0,0.2,0.7,0.5,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,738,739,nz210,SCC,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.1,0.4,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2856,2858,gt450,SCC,nz210,SCC,1.0,0.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.2,1.0,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2941,2942,gt450,SCC,nz20,SCC,1.0,0.0,1.0,1.0,1.0,0.0,0.6,1.0,1.0,0.3,0.6,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,51,52,gt450,Epidermis,nz20,Epidermis,1.0,0.0,1.0,0.0,1.0,0.0,0.8,0.2,1.0,0.0,0.5,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,1462,1464,nz20,Bone,p1000,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.5,0.4,0.2,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2971,2972,gt450,SCC,nz20,SCC,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.2,0.8,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,611,614,gt450,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,1.0,1.0,0.8,0.2,0.4,1.0,0.4,0.3,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,3980,3983,cs2,Epidermis,nz210,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,0.6,0.3,0.1,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,2906,2907,gt450,Subcutis,nz20,Subcutis,1.0,0.0,0.0,1.0,1.0,0.0,0.2,1.0,0.8,0.1,0.1,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
A_same_sample_diff_scanner,667,669,nz20,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,1.0,1.0,1.0,0.2,0.6,0.8,0.8,0.2,0.5,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,336,1450,gt450,Bone,cs2,Bone,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,0.9,0.2,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,338,1462,nz210,Bone,nz20,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.7,0.1,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,623,2866,nz210,SCC,gt450,SCC,1.0,0.0,1.0,1.0,0.8,0.0,1.0,1.0,0.7,0.1,0.9,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2884,737,p1000,SCC,nz20,SCC,1.0,0.0,0.0,0.0,1.0,0.0,0.6,0.4,1.0,0.3,0.4,0.3,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,3979,726,p1000,Dermis,gt450,Dermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.5,0.2,0.3,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,752,364,nz20,SCC,p1000,SCC,1.0,1.0,1.0,0.0,1.0,0.4,0.6,0.2,1.0,0.2,0.5,0.3,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,3983,1075,nz210,Epidermis,cs2,Epidermis,1.0,0.0,1.0,1.0,0.8,0.2,0.6,0.8,0.5,0.1,0.6,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,665,29,cs2,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,1.0,0.9,0.2,0.3,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,667,28,nz20,Inflamm/Necrosis,nz210,Inflamm/Necrosis,1.0,0.0,1.0,0.0,1.0,0.2,0.2,0.4,0.8,0.2,0.4,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,361,2860,gt450,SCC,cs2,SCC,1.0,1.0,1.0,1.0,1.0,0.4,1.0,1.0,1.0,0.2,1.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,613,26,nz210,Inflamm/Necrosis,gt450,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.4,0.1,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,715,1087,cs2,Epidermis,nz20,Epidermis,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,0.6,0.0,0.1,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2954,1468,p1000,SCC,nz210,SCC,1.0,1.0,1.0,1.0,1.0,0.4,0.4,1.0,1.0,0.4,0.5,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,646,4005,gt450,Epidermis,cs2,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.8,1.0,0.6,0.2,0.5,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2910,1008,cs2,Subcutis,nz210,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.2,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,24,1405,p1000,Epidermis,cs2,Epidermis,1.0,0.0,0.0,1.0,0.8,0.0,0.4,0.2,0.4,0.2,0.5,0.3,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,687,2935,nz20,Dermis,cs2,Dermis,1.0,0.0,1.0,1.0,0.6,0.2,0.8,1.0,0.4,0.1,0.7,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2847,369,nz20,SCC,p1000,SCC,1.0,1.0,0.0,1.0,1.0,0.4,0.0,0.8,1.0,0.4,0.3,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,718,3990,nz210,Epidermis,cs2,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,1.0,0.4,0.5,0.2,0.5,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,353,1460,nz210,Bone,cs2,Bone,1.0,0.0,0.0,1.0,0.6,0.2,0.0,1.0,0.5,0.1,0.1,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,3969,718,p1000,Epidermis,nz210,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.4,1.0,1.0,0.3,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,55,673,cs2,Inflamm/Necrosis,nz210,Inflamm/Necrosis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.2,0.2,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,665,1441,cs2,Inflamm/Necrosis,gt450,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.2,0.8,0.9,0.2,0.1,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,998,1124,nz210,Dermis,p1000,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.8,0.8,0.5,0.0,0.7,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2910,1012,cs2,Subcutis,nz20,Subcutis,1.0,1.0,1.0,0.0,1.0,0.2,0.4,0.4,1.0,0.2,0.3,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2923,3977,nz210,Dermis,nz20,Dermis,1.0,0.0,1.0,1.0,1.0,0.0,0.4,1.0,1.0,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,996,1117,gt450,Dermis,nz20,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.8,0.8,0.4,0.2,0.8,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,41,614,gt450,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.8,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,3977,1114,nz20,Dermis,p1000,Dermis,1.0,0.0,1.0,1.0,0.8,0.0,0.2,1.0,0.4,0.1,0.1,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1076,682,gt450,Epidermis,nz20,Epidermis,1.0,1.0,1.0,1.0,0.8,0.4,0.4,0.4,0.5,0.2,0.4,0.2,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,974,1448,p1000,Bone,nz210,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.6,0.2,0.1,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1126,1053,gt450,Subcutis,nz210,Subcutis,1.0,0.0,0.0,1.0,0.8,0.0,0.6,1.0,0.4,0.1,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,3980,683,cs2,Epidermis,nz210,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,0.6,0.6,0.3,0.3,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1023,1450,nz210,Bone,cs2,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.6,0.2,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,768,31,nz210,Inflamm/Necrosis,gt450,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.6,0.2,0.2,1.0,0.6,0.2,0.1,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,63,3980,nz210,Epidermis,cs2,Epidermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,0.6,0.5,0.1,0.3,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1398,3956,nz210,Epidermis,gt450,Epidermis,1.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.9,0.1,0.8,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,730,368,cs2,SCC,nz210,SCC,1.0,0.0,1.0,1.0,0.8,0.0,0.6,1.0,0.8,0.2,0.5,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,692,2878,nz20,SCC,nz210,SCC,1.0,1.0,0.0,0.0,1.0,0.2,0.2,0.4,0.5,0.3,0.5,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1449,345,p1000,Bone,cs2,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.8,0.4,0.5,0.4,0.4,0.3,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1066,997,gt450,Dermis,nz20,Dermis,1.0,1.0,0.0,0.0,1.0,0.2,0.2,0.4,0.9,0.1,0.3,0.3,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2910,1029,cs2,Subcutis,p1000,Subcutis,1.0,1.0,0.0,0.0,1.0,0.2,0.4,0.4,1.0,0.2,0.6,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1053,1101,nz210,Subcutis,gt450,Subcutis,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8,1.0,0.1,0.1,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1427,2934,nz20,Dermis,p1000,Dermis,0.0,1.0,1.0,1.0,0.4,0.2,0.8,1.0,0.4,0.1,0.6,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,660,34,cs2,Inflamm/Necrosis,p1000,Inflamm/Necrosis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.5,0.2,0.4,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,744,2957,p1000,SCC,nz20,SCC,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.8,0.1,0.9,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1002,1098,nz20,Dermis,nz210,Dermis,1.0,0.0,1.0,1.0,0.8,0.2,0.4,0.4,0.4,0.2,0.2,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2909,1053,p1000,Subcutis,nz210,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.6,1.0,0.8,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,48,721,nz210,Epidermis,gt450,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.2,0.3,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2858,969,nz210,SCC,p1000,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.8,0.4,1.0,0.1,0.7,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,354,1021,p1000,Bone,gt450,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,0.6,0.7,0.1,0.1,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,972,346,nz20,Bone,gt450,Bone,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.8,0.2,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,350,1463,cs2,Bone,nz210,Bone,1.0,0.0,0.0,1.0,0.8,0.0,0.0,1.0,0.5,0.2,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2842,763,nz20,SCC,nz210,SCC,1.0,1.0,1.0,1.0,1.0,0.4,0.6,1.0,1.0,0.2,0.6,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1069,685,p1000,Dermis,cs2,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.6,0.2,1.0,0.3,0.4,0.2,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,41,610,gt450,Inflamm/Necrosis,cs2,Inflamm/Necrosis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,1.0,0.8,0.2,0.2,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1067,726,nz20,Dermis,gt450,Dermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,1.0,0.3,0.3,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1464,971,p1000,Bone,gt450,Bone,1.0,1.0,1.0,0.0,1.0,0.2,0.4,0.0,0.5,0.1,0.3,0.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1051,1102,gt450,Subcutis,nz20,Subcutis,1.0,1.0,0.0,1.0,1.0,0.2,0.2,0.8,1.0,0.4,0.1,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,37,4013,nz20,Epidermis,nz210,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,1.0,1.0,0.5,0.0,0.6,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1092,964,nz20,SCC,p1000,SCC,1.0,1.0,0.0,0.0,1.0,0.2,0.6,0.0,0.9,0.2,0.5,0.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,727,1081,nz20,Dermis,gt450,Dermis,1.0,0.0,0.0,1.0,0.8,0.0,0.4,0.2,0.4,0.3,0.3,0.1,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2858,701,nz210,SCC,gt450,SCC,1.0,0.0,0.0,0.0,1.0,0.2,0.4,0.6,1.0,0.1,0.4,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1128,1012,nz210,Subcutis,nz20,Subcutis,1.0,1.0,1.0,0.0,1.0,0.2,0.4,0.4,0.5,0.1,0.3,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2854,750,p1000,SCC,cs2,SCC,1.0,1.0,1.0,1.0,1.0,0.6,0.4,0.4,1.0,0.4,0.4,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,717,1086,nz20,Epidermis,gt450,Epidermis,1.0,0.0,0.0,1.0,0.8,0.0,0.6,0.8,0.6,0.1,0.3,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,1064,1002,p1000,Dermis,nz20,Dermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.6,1.0,0.4,0.0,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
B_same_category_diff_sample,2861,362,gt450,SCC,nz20,SCC,1.0,0.0,1.0,1.0,1.0,0.2,0.8,0.4,1.0,0.2,0.8,0.2,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,1452,615,nz20,Bone,cs2,Inflamm/Necrosis,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,985,684,cs2,Subcutis,p1000,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,0.8,1.0,0.3,0.4,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,343,2967,nz210,Bone,nz20,SCC,1.0,1.0,1.0,1.0,1.0,0.2,1.0,1.0,1.0,0.2,0.9,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,767,340,nz20,Inflamm/Necrosis,cs2,Bone,1.0,1.0,1.0,1.0,0.6,0.4,0.6,0.8,0.5,0.2,0.3,0.6,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,23,661,nz210,Epidermis,gt450,Inflamm/Necrosis,1.0,0.0,0.0,1.0,0.8,0.0,0.2,0.6,0.6,0.0,0.3,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,2951,1020,gt450,SCC,cs2,Bone,1.0,1.0,1.0,0.0,1.0,0.4,0.4,0.8,1.0,0.3,0.3,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,778,1424,nz210,Inflamm/Necrosis,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,0.8,0.5,0.1,0.3,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,2836,2915,gt450,SCC,cs2,Dermis,1.0,1.0,1.0,1.0,1.0,0.2,0.4,1.0,0.7,0.3,0.4,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,1453,992,nz210,Bone,nz20,Subcutis,1.0,0.0,1.0,1.0,0.8,0.2,0.4,1.0,0.5,0.2,0.4,0.9,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,1451,1028,gt450,Bone,nz210,Subcutis,1.0,0.0,1.0,1.0,0.8,0.0,0.4,1.0,0.4,0.1,0.3,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,1117,741,nz20,Dermis,gt450,SCC,1.0,0.0,1.0,0.0,1.0,0.2,0.8,0.6,0.8,0.1,0.5,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,1446,1413,gt450,Bone,nz210,Epidermis,1.0,1.0,0.0,1.0,1.0,0.2,0.0,1.0,0.5,0.2,0.0,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,990,1072,cs2,Subcutis,nz20,Inflamm/Necrosis,1.0,0.0,1.0,0.0,1.0,0.0,0.2,0.6,0.8,0.0,0.3,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,2897,1460,nz20,SCC,cs2,Bone,1.0,0.0,0.0,1.0,1.0,0.2,0.0,1.0,1.0,0.3,0.1,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,4009,1435,p1000,Epidermis,cs2,SCC,1.0,1.0,0.0,1.0,1.0,0.6,0.4,0.2,0.9,0.4,0.4,0.4,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,752,649,nz20,SCC,p1000,Epidermis,1.0,1.0,0.0,1.0,1.0,0.4,0.2,1.0,1.0,0.2,0.1,0.8,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,4003,776,nz210,Epidermis,gt450,Inflamm/Necrosis,1.0,0.0,1.0,1.0,1.0,0.4,0.4,0.8,1.0,0.2,0.2,0.7,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
C_diff_category_diff_scanner,971,4009,gt450,Bone,p1000,Epidermis,1.0,0.0,1.0,1.0,0.8,0.0,1.0,1.0,0.6,0.1,0.6,1.0,true_pair,64,0.05,pair_integrity,0,911,8,144,7,5
